tidspunkt,temperatur,trykk,fukt,pm25,pm10
2022-11-07 07:45:53.568065,23.205068281037768,98762.06759734708,25.433276266129404,0,0
2022-11-07 07:46:00.406982,23.233043561324312,98761.50426183948,25.410464007704007,0,0
2022-11-07 07:46:07.325029,23.261477459024587,98761.85786585046,25.382084784450022,0,0
2022-11-07 07:46:14.244179,23.27523579888765,98763.19757109194,25.370681469929362,0,0
2022-11-07 07:46:21.083590,23.266522183469437,98763.10600695554,25.365312156481526,0,0
2022-11-07 07:46:28.008560,23.26239468163614,98762.99876820907,25.36540017609188,0,0
2022-11-07 07:46:34.926265,23.23671245099545,98762.94775017824,25.37705740078652,0,0
2022-11-07 07:46:41.772590,23.18580661619571,98763.5890702048,25.405913315124135,0,0
2022-11-07 07:46:48.684571,23.174799951872256,98763.59181066867,25.417255636972495,0,0
2022-11-07 07:46:55.604431,23.183972172076114,98762.17404942661,25.41706088814064,0,0
2022-11-07 07:47:02.449543,23.21286467001166,98765.17830797897,25.41644732778833,0,0
2022-11-07 07:47:09.369584,23.23900550709328,98764.75994110834,25.399227758072644,0,0
2022-11-07 07:47:16.287657,23.260560236419597,98763.83705813387,25.38210432023978,0,0
2022-11-07 07:47:23.138190,23.520308857731735,98763.67988377692,25.359443969470515,0,0
2022-11-07 07:47:30.058560,23.06180692614187,98762.55501987746,25.342356997105707,0,0
2022-11-07 07:47:36.974555,23.063641371936452,98763.62348725468,25.331206946547937,0,0
2022-11-07 07:47:43.816953,23.301376648699165,98764.16556968205,25.325680937280513,0,0
2022-11-07 07:47:50.732499,23.29082858585244,98764.21898779323,25.33146190868662,0,0
2022-11-07 07:47:57.653999,23.265604960828323,98763.87183387694,25.348666481230698,0,0
2022-11-07 07:48:04.502171,23.23900550709328,98763.37326550008,25.360344052511667,0,0
2022-11-07 07:48:11.420566,22.96962605879643,98763.68439284885,25.399871454675065,0,0
2022-11-07 07:48:18.342868,22.96870883656913,98766.53010386557,25.4221089540619,0,0
2022-11-07 07:48:25.181538,23.000811618432795,98765.90082322697,25.39920824947425,0,0
2022-11-07 07:48:32.105993,23.28991136303726,98765.85155924787,25.353702755376123,0,0
2022-11-07 07:48:39.021931,23.320638330921668,98765.07037892613,25.314157644910097,0,0
2022-11-07 07:48:45.865159,23.343568908773005,98766.0319183173,25.302554951732674,0,0
2022-11-07 07:48:52.782959,23.342193073986152,98766.05397036852,25.308140255367665,0,0
2022-11-07 07:48:59.705325,23.321096942438462,98766.33426371193,25.31414782486416,0,0
2022-11-07 07:49:06.547433,23.300000814365546,98765.92107255316,25.32571036875003,0,0
2022-11-07 07:49:13.472396,23.27661163295524,98766.98904995495,25.348431466258713,0,0
2022-11-07 07:49:20.472015,22.761700507321688,98765.20748447358,25.365879338785604,0,0
2022-11-07 07:49:27.222917,23.168379398120383,98765.13884468195,25.41739195191227,0,0
2022-11-07 07:49:34.156587,23.166086343287002,98764.54000517302,25.422994762526557,0,0
2022-11-07 07:49:41.072571,23.210571614381838,98766.83273804576,25.399832447575257,0,0
2022-11-07 07:49:47.906261,23.242674396935204,98767.59013090265,25.382485237091426,0,0
2022-11-07 07:49:54.832187,23.272025519454075,98767.00470447811,25.359639667658257,0,0
2022-11-07 07:50:01.744923,22.81673386637983,98767.27307941926,25.336929020957772,0,0
2022-11-07 07:50:08.587551,23.30871443206141,98766.01260971803,25.331079455633684,0,0
2022-11-07 07:50:15.511495,23.31926249638114,98766.99927272578,25.32529829637015,0,0
2022-11-07 07:50:22.426962,23.347237801610195,98768.16894162256,25.30803216948767,0,0
2022-11-07 07:50:29.273021,23.377964783247553,98767.21408353651,25.30179794079392,0,0
2022-11-07 07:50:36.194985,23.400895371362285,98767.82874911265,25.262431454240502,0,0
2022-11-07 07:50:43.114652,23.187007911919064,98767.30854456313,25.24521913878513,0,0
2022-11-07 07:50:49.954767,23.43896015669655,98767.85377646136,25.222715577096068,0,0
2022-11-07 07:50:56.874314,23.444004888132003,98766.67479090382,25.21704993377007,0,0
2022-11-07 07:51:03.798203,23.195721538195126,98767.57326382276,25.217247869564044,0,0
2022-11-07 07:51:10.639526,23.415570949910204,98767.70892777052,25.23433318706968,0,0
2022-11-07 07:51:17.552613,23.416029561766923,98766.71915152435,25.23432330405179,0,0
2022-11-07 07:51:24.472316,23.18654930002622,98766.91137292312,25.23411575170453,0,0
2022-11-07 07:51:31.320660,23.184256240586627,98768.39291003504,25.234165170483585,0,0
2022-11-07 07:51:38.241716,23.41190205511558,98767.47883641582,25.234412249814643,0,0
2022-11-07 07:51:45.155101,23.419698456679782,98767.6427130665,25.234244238510495,0,0
2022-11-07 07:51:52.001221,23.194345702427917,98767.94208323224,25.22283428822327,0,0
2022-11-07 07:51:58.922522,22.969910173595675,98768.3422884216,25.211403993435745,0,0
2022-11-07 07:52:05.834468,23.45088406768239,98767.43125483174,25.200230781731502,0,1
2022-11-07 07:52:12.759206,23.20260071725287,98767.28950151076,25.189315283419393,0,1
2022-11-07 07:52:19.605100,23.188842359506864,98765.77656848592,25.195169491409025,0,1
2022-11-07 07:52:26.518459,23.38163367707003,98768.13763615568,25.229508154312942,0,1
2022-11-07 07:52:33.365509,23.10720946727993,98769.45491142743,25.258048852136014,0,0
2022-11-07 07:52:40.291141,23.317886661855386,98769.10151087362,25.286438487532777,0,0
2022-11-07 07:52:47.200343,23.321096942438462,98769.454566552,25.2863696106974,0,0
2022-11-07 07:52:54.040838,23.333479454012636,98770.64300467432,25.274992364806693,0,0
2022-11-07 07:53:00.965047,23.088406392734893,98770.16067936852,25.280676126671043,0,0
2022-11-07 07:53:07.880827,23.344944743574633,98768.61018555041,25.269190246501505,0,0
2022-11-07 07:53:14.728124,22.90753896052372,98769.45835279822,25.234975499925785,0,0
2022-11-07 07:53:21.643550,23.414653726201696,98769.68847789017,25.212126695913703,0,0
2022-11-07 07:53:28.566064,23.432539589702433,98769.22818979522,25.195070374322455,0,0
2022-11-07 07:53:35.410083,23.400436759559756,98769.858698805,25.217989990430954,0,0
2022-11-07 07:53:42.331338,23.32889333847521,98769.44523091671,25.25842355876585,0,0
2022-11-07 07:53:49.248602,23.28532524905987,98770.72084690105,25.29269234259964,0,0
2022-11-07 07:53:56.089072,23.04483830378756,98769.35612909008,25.29827717459087,0,0
2022-11-07 07:54:03.011176,23.052176086151384,98772.06992636855,25.303675298362528,0,0
2022-11-07 07:54:09.928671,23.046214137948756,98771.06753392745,25.303803025129334,0,0
2022-11-07 07:54:16.772468,23.056303588915775,98772.69722273096,25.303586868294563,0,0
2022-11-07 07:54:23.694442,23.31696943884643,98771.77422963959,25.292013791719537,0,0
2022-11-07 07:54:30.607048,23.334396677139825,98771.61064225505,25.280528460032535,0,0
2022-11-07 07:54:37.453102,23.3284347269305,98772.34177310202,25.280656438290787,0,0
2022-11-07 07:54:44.372480,23.07694110473293,98771.50000450935,25.292033462463042,0,0
2022-11-07 07:54:51.287633,23.322472776998698,98772.20613448486,25.297451427561054,0,0
2022-11-07 07:54:58.135523,23.102164739692014,98772.54055560808,25.274824933336117,0,0
2022-11-07 07:55:05.059100,23.131974496502565,98771.31165381521,25.240847824305245,0,0
2022-11-07 07:55:11.963928,23.152612024512635,98772.0210000077,25.223734332257216,0,0
2022-11-07 07:55:18.815516,23.15949120125496,98772.43080234146,25.212473123697688,0,0
2022-11-07 07:55:25.732916,23.158573977667967,98773.89021552178,25.212492918134057,0,0
2022-11-07 07:55:32.649334,23.399978147758873,98771.71528217942,25.21244343175187,0,0
2022-11-07 07:55:39.499050,23.168663437486135,98771.35911097736,25.2122751707897,0,0
2022-11-07 07:55:46.413568,23.427036246820794,98771.74366539929,25.206302726493767,0,0
2022-11-07 07:55:53.330446,23.43024653013968,98773.48367224236,25.211790120509285,0,0
2022-11-07 07:56:00.185872,23.19205264284874,98774.62476950175,25.20065685572012,0,0
2022-11-07 07:56:07.101450,23.435749873159256,98773.91551876951,25.17833058096,0,0
2022-11-07 07:56:14.021858,23.448591007791208,98773.94070200245,25.155824918129063,0,0
2022-11-07 07:56:20.861125,23.460056307657656,98772.77429149073,25.138905166486158,0,0
2022-11-07 07:56:27.783055,23.483904134667437,98772.44936192849,25.121715619269736,0,0
2022-11-07 07:56:34.700743,23.270475303763465,98774.4066627418,25.098927168203765,0,0
2022-11-07 07:56:41.539616,23.285609507011305,98774.1636626645,25.081924487420398,0,0
2022-11-07 07:56:48.456734,23.059798151745795,98772.67853605539,25.06496095132229,0,0
2022-11-07 07:56:55.371070,23.52747229163234,98775.15981228024,25.070748972244566,0,0
2022-11-07 07:57:02.225011,23.232869109496388,98775.29921703922,25.1053030663541,0,0
2022-11-07 07:57:09.136641,23.41740539734693,98775.36550513643,25.145387389326523,0,0
2022-11-07 07:57:16.055991,23.142981177694118,98774.94918262995,25.17949141688582,0,1
2022-11-07 07:57:22.902303,22.88277392846346,98775.4028068706,25.202172304082186,0,1
2022-11-07 07:57:29.821775,23.356410034162973,98775.93856811353,25.213383506980758,0,1
2022-11-07 07:57:36.746417,23.342651685580126,98775.46554003672,25.23034815812107,0,1
2022-11-07 07:57:43.609482,22.820402757824482,98776.17052823238,25.259074231728487,0,0
2022-11-07 07:57:50.511885,23.032455797001877,98775.4479726203,25.281876824105403,0,0
2022-11-07 07:57:57.426514,23.268815240100967,98776.53204942499,25.29304629574474,0,0
2022-11-07 07:58:04.275697,23.27019107409959,98776.85671640826,25.29301680157171,0,0
2022-11-07 07:58:11.185002,23.296331922881482,98776.61170771407,25.28690089700088,0,0
2022-11-07 07:58:18.103235,23.320638330921668,98778.07164604777,25.2641567334378,0,0
2022-11-07 07:58:24.957062,23.345403355178462,98777.67508010477,25.24695672102004,0,0
2022-11-07 07:58:31.865973,23.107668078888686,98776.61291201541,25.24137116104855,0,0
2022-11-07 07:58:38.793176,23.302752483047566,98776.97118987676,25.27009660180746,0,0
2022-11-07 07:58:45.632712,23.23625383978081,98776.9373826401,25.31040897333531,0,0
2022-11-07 07:58:52.551666,23.192685781878197,98776.65178806304,25.339113936370744,0,0
2022-11-07 07:58:59.465103,23.1615002337434,98777.55457641087,25.37865911919609,0,0
2022-11-07 07:59:06.312449,23.168379398120383,98776.058090276,25.372958444141265,0,0
2022-11-07 07:59:13.231065,23.21699217024879,98778.28538688066,25.35525886798652,0,0
2022-11-07 07:59:20.152978,23.027411072358326,98776.79986006764,25.326426426777406,0,0
2022-11-07 07:59:27.001109,23.31926249638114,98778.26702358662,25.291964614181154,0,0
2022-11-07 07:59:33.932937,23.10858530211112,98778.27399116181,25.269131124954793,0,0
2022-11-07 07:59:40.829233,23.327058892306223,98778.60446927082,25.269574502475745,0,0
2022-11-07 07:59:47.699421,23.29449747717886,98778.49008977276,25.292495680215,0,1
2022-11-07 07:59:54.595099,23.051717474741327,98778.60658771642,25.29812973986197,0,1
2022-11-07 08:00:01.515021,23.3055041517887,98778.14057452753,25.297815183235326,0,0
2022-11-07 08:00:08.361632,23.322472776998698,98778.27341012681,25.275228719539754,0,1
2022-11-07 08:00:15.275058,23.327517503846007,98778.30820667268,25.269564650496363,0,0
2022-11-07 08:00:22.200229,23.31330054687629,98777.95798771047,25.280981276699983,0,0
2022-11-07 08:00:29.041058,23.319721107893006,98780.05096854399,25.280843471631073,1,1
2022-11-07 08:00:36.003644,22.60605666671373,98779.41439860205,25.27520902416641,1,1
2022-11-07 08:00:42.983847,22.612935839785862,98779.99767120459,25.26950553780448,1,1
2022-11-07 08:00:49.724481,22.853881397111945,98779.67937962584,25.28057768321629,1,1
2022-11-07 08:00:56.642840,23.081068608295404,98779.23465815706,25.28638928998741,0,0
2022-11-07 08:01:03.557566,22.844250554776476,98780.3536210104,25.291895763996255,0,0
2022-11-07 08:01:10.403013,23.355951422519734,98780.74213114553,25.26895375192583,0,0
2022-11-07 08:01:17.325363,23.379799230145654,98779.5511231562,25.268441270269854,0,0
2022-11-07 08:01:24.242550,22.922214537337535,98779.91389660355,25.2513285386509,0,0
2022-11-07 08:01:31.085886,23.39860231236607,98780.05887070544,25.24025523595543,0,0
2022-11-07 08:01:38.002608,23.390347300319622,98778.45750986508,25.24043302714098,0,0
2022-11-07 08:01:44.921126,23.361454762346984,98778.40033425711,25.263279454361466,0,0
2022-11-07 08:01:51.767019,22.873143083955437,98779.54429461835,25.263496338486416,0,0
2022-11-07 08:01:58.683416,23.345403355178462,98779.58198751736,25.26918039300749,0,0
2022-11-07 08:02:05.601609,23.105375020861334,98780.52123633736,25.27475598770358,0,0
2022-11-07 08:02:12.449316,23.34081723921408,98781.50454079232,25.269278926200087,0,0
2022-11-07 08:02:19.364714,23.11729892305186,98782.35278915601,25.26894389749971,0,0
2022-11-07 08:02:26.284954,23.136560613550763,98781.52422057363,25.25741764052109,0,1
2022-11-07 08:02:33.132168,23.159949813050915,98781.49623379204,25.245801757786445,0,1
2022-11-07 08:02:40.053014,22.922673149140063,98781.52462812743,25.23464942313591,0,0
2022-11-07 08:02:46.964045,23.15352924805693,98782.17698866295,25.240383641962758,0,0
2022-11-07 08:02:53.813933,23.155363695165228,98782.8988451912,25.240344133121138,0,0
2022-11-07 08:03:00.744972,22.913500913401528,98782.24947162259,25.24040339615058,0,0
2022-11-07 08:03:07.648476,23.390347300319622,98782.44487742816,25.245989352076073,0,0
2022-11-07 08:03:14.493171,23.38943007679175,98781.13044999295,25.246009098027812,0,0
2022-11-07 08:03:21.427439,23.405481489477875,98781.85566166892,25.240107067021842,0,0
2022-11-07 08:03:28.331077,22.962572382246048,98781.75197968236,25.222676005477524,0,0
2022-11-07 08:03:35.182983,23.222779644620417,98782.16501847134,25.19999294176762,0,0
2022-11-07 08:03:42.092509,23.455470187587917,98781.97901346517,25.205688629334546,0,0
2022-11-07 08:03:49.010064,23.15169480097491,98781.62849843672,25.245979479041946,0,0
2022-11-07 08:03:55.860490,23.132891719899067,98780.2538923215,25.2574965506725,0,0
2022-11-07 08:04:02.776020,23.38943007679175,98781.82390470228,25.257121705316063,0,0
2022-11-07 08:04:09.692118,23.39539202984034,98782.13290276147,25.262549797082478,0,0
2022-11-07 08:04:16.540388,23.134267555006137,98781.79209833744,25.274135391375314,0,0
2022-11-07 08:04:23.464308,23.372461442710897,98781.17113482245,25.285267322523552,0,0
2022-11-07 08:04:30.373389,22.903870066583007,98780.6701329534,25.285060589255455,0,0
2022-11-07 08:04:37.223658,23.347237801610195,98781.51730778132,25.313588018049927,0,0
2022-11-07 08:04:44.237071,23.29403886575731,98782.07990449326,25.34805931347149,0,0
2022-11-07 08:04:51.057614,22.99897717353811,98781.12585934384,25.388137696839593,1,1
2022-11-07 08:04:57.905852,23.146824684307393,98780.96651161843,25.456727083287774,1,1
2022-11-07 08:05:04.827775,23.104173878303964,98780.95419876788,25.485397278415462,1,1
2022-11-07 08:05:11.745008,23.191309948712142,98781.0069312145,25.433568084037717,1,1
2022-11-07 08:05:18.591304,23.026035238399114,98781.32871447352,25.387561669498876,1,1
2022-11-07 08:05:25.504820,23.098495847025607,98781.49815433436,25.33046152207625,1,1
2022-11-07 08:05:32.424411,23.389888688554866,98779.62061671015,25.28489322120844,1,1
2022-11-07 08:05:39.270888,23.418322621075145,98779.6272331528,25.2565001276117,1,1
2022-11-07 08:05:46.194962,22.97678935336775,98778.28767839918,25.233483105579026,0,0
2022-11-07 08:05:53.111199,23.47060438444125,98778.61549117454,25.216475832115812,0,0
2022-11-07 08:05:59.951004,23.471980220607502,98779.11355778812,25.216446133648972,0,0
2022-11-07 08:06:06.872017,23.4371257089511,98778.05439034583,25.239425377375902,0,0
2022-11-07 08:06:13.789380,23.10996113695709,98778.94537944133,25.296881108969036,0,0
2022-11-07 08:06:20.729838,22.792427463213524,98779.50727425802,25.36522413372554,1,1
2022-11-07 08:06:27.564830,23.23212633892295,98779.08339888774,25.40492878800534,1,1
2022-11-07 08:06:34.467618,23.197730503613514,98777.72666224938,25.43343190669658,0,0
2022-11-07 08:06:41.320438,22.909089405884473,98778.69140615567,25.478913559118627,0,0
2022-11-07 08:06:48.235352,23.169755231040117,98777.42267930845,25.472903938572447,0,0
2022-11-07 08:06:55.155454,22.73647689232285,98778.03316342292,25.444180998961972,0,0
2022-11-07 08:07:02.002671,22.99805995110062,98776.51826542542,25.438149931563967,0,0
2022-11-07 08:07:08.927063,23.273859964834838,98777.08691217053,25.42626161969391,0,0
2022-11-07 08:07:15.832141,23.06639304067759,98778.83396516266,25.397812982071002,0,0
2022-11-07 08:07:22.678302,23.33944140445679,98777.19271582409,25.369312316933648,0,0
2022-11-07 08:07:29.606402,23.374295889530174,98778.42576539685,25.33523266661393,0,0
2022-11-07 08:07:36.521399,23.14389840116944,98777.99721540883,25.32949017220359,0,0
2022-11-07 08:07:43.366880,22.89148755030902,98778.61481198076,25.340886749443897,0,0
2022-11-07 08:07:50.277066,23.12142642791491,98777.77938060263,25.346638741532512,0,0
2022-11-07 08:07:57.194448,22.889194491871134,98777.84253615826,25.34093577177723,0,0
2022-11-07 08:08:04.057259,23.154446471607795,98778.46385283096,25.3181520056775,0,1
2022-11-07 08:08:10.972209,23.423825963582374,98777.11183337597,25.29527761755935,0,1
2022-11-07 08:08:17.882219,23.22048658453218,98778.61866636822,25.272282536805996,0,1
2022-11-07 08:08:24.729959,23.242499963073968,98779.13243521111,25.249580949962944,0,0
2022-11-07 08:08:31.645582,23.477024953343534,98779.6683572985,25.244122658638524,0,0
2022-11-07 08:08:38.569473,23.239289678467642,98778.77938388249,25.244093017398743,1,1
2022-11-07 08:08:45.411391,23.486197195190844,98779.63679509444,25.238367898751203,1,1
2022-11-07 08:08:52.329175,23.456846023591595,98780.04981133458,25.266784842594873,0,0
2022-11-07 08:08:59.244743,22.967617113753757,98779.01269390134,25.278135043070055,0,0
2022-11-07 08:09:06.103335,23.435291261231928,98779.41299283708,25.29503159202804,0,0
2022-11-07 08:09:13.006600,23.44171182836398,98779.07888058033,25.28933712339502,0,0
2022-11-07 08:09:19.925102,23.196638762048146,98780.15692004375,25.300578374262926,0,0
2022-11-07 08:09:26.773823,22.957986262866008,98780.55410308612,25.306125155342965,0,0
2022-11-07 08:09:33.752289,23.18746652381355,98780.18838458427,25.31188818261565,0,0
2022-11-07 08:09:40.609224,23.43896015669655,98780.85673276533,25.306066152222197,0,0
2022-11-07 08:09:47.451287,23.44583933597598,98779.8795652571,25.305918638303556,0,0
2022-11-07 08:09:54.372835,23.418781232941715,98780.02440988539,25.312055269964503,0,0
2022-11-07 08:10:01.290811,23.387137018000804,98780.1847964307,25.346070284131564,0,0
2022-11-07 08:10:08.144187,23.355492810878136,98779.47818966501,25.36896990975192,1,1
2022-11-07 08:10:15.050214,23.35136530617766,98780.58443307604,25.38016952350106,0,0
2022-11-07 08:10:21.971651,23.364665044022086,98781.18043766514,25.390997769718805,0,0
2022-11-07 08:10:28.815221,23.119591981292686,98780.69806250602,25.396680573390547,0,0
2022-11-07 08:10:35.735152,23.325224446163507,98782.21643750355,25.40850429559631,0,0
2022-11-07 08:10:42.660426,23.039334967290575,98780.88484267963,25.442829430537444,0,0
2022-11-07 08:10:49.502034,23.04483830378756,98780.97013926145,25.437157612156064,0,0
2022-11-07 08:10:56.419857,23.31330054687629,98781.94501925536,25.430979412996702,0,0
2022-11-07 08:11:03.340972,23.141605342493445,98783.11924304659,25.37954380906352,0,0
2022-11-07 08:11:10.184671,23.197097373977115,98782.63457356064,25.333908114497174,0,0
2022-11-07 08:11:17.102237,23.39447480627634,98782.37875114453,25.357025816274533,0,0
2022-11-07 08:11:24.018170,23.18488939413263,98782.90054841911,25.9335520114537,0,0
2022-11-07 08:11:30.864224,22.846434901259077,98781.88385154509,25.84054713162123,0,0
2022-11-07 08:11:37.782216,22.295010884872955,98781.64389201262,26.98965969604817,0,0
2022-11-07 08:11:44.700709,22.2771251468336,98781.23434844488,26.40760853548259,0,0
2022-11-07 08:11:51.545402,22.25849846403774,98781.26790563247,26.684339668347977,0,0
2022-11-07 08:11:58.464108,22.19521061531204,98780.70791381424,26.558040350684845,0,0
2022-11-07 08:12:05.386880,21.969399121989905,98780.78675811556,26.53560671908227,0,0
2022-11-07 08:12:12.232653,22.27959442056252,98780.81951616479,26.4954163724215,0,0
2022-11-07 08:12:19.144573,22.05607597520304,98781.49685340041,26.61155587652586,0,0
2022-11-07 08:12:26.069507,22.24703327173167,98781.21795259623,26.623571668243034,0,0
2022-11-07 08:12:32.926597,22.057451798742854,98781.30197496101,27.138245153198255,0,0
2022-11-07 08:12:39.824766,21.912813939382612,98780.61750830412,26.554252791306105,0,0
2022-11-07 08:12:46.742335,22.11019171224427,98780.52669480591,26.521788362616032,0,0
2022-11-07 08:12:53.591792,22.395622243560428,98781.29543018679,26.42660969065328,0,0
2022-11-07 08:13:00.504677,22.214754387571205,98779.56603526999,26.3533658313231,0,0
2022-11-07 08:13:07.424157,22.21200273712683,98780.6486919872,26.34232689604555,0,0
